id,category,year,question,option_a,option_b,option_c,option_d,correct_answer,explanation,reference,difficulty
56,土質及び基礎,2015,基礎の設計に関する記述文の空欄に当てはまる値として正しいものはどれか。基礎は1/βLe<[ア]までを有限長の弾性体としてまた[イ]≦1/βLeを半無限長の弾性体として取り扱う,ア:2 イ:3,ア:3 イ:5,ア:5 イ:0,ア:0 イ:2,a,基礎の弾性体としての取扱いは1/βLe<2で有限長βLe≧2で半無限長,道路橋示方書IV下部構造編,やや難
57,土質及び基礎,2015,直接基礎の極限鉛直支持力を静力学公式にて算出する際、用いないものはどれか。,地盤の粘着力,基礎幅,基礎の有効根入れ深さ,基礎地盤の間隙比,d,極限支持力算定に間隙比は直接用いない,道路橋示方書IV下部構造編,標準
58,土質及び基礎,2015,地盤の液状化に関する記述として、誤っているものはどれか。,液状化の評価を行う際には一定の拘束圧相当に換算したN値を用いる,液状化は地盤の密度が大きくなるほど発生しやすい,旧河道埋立地などの飽和したゆるい砂質地盤では特に液状化が生じやすい,動的せん断強度は地表面からの深さが大きくなれば増大する,b,液状化は地盤密度が小さい(ゆるい)ほど発生しやすい,道路橋示方書V耐震設計編,標準
59,土質及び基礎,2015,耐震設計上の基盤面とみなしてよいせん断弾性波速度Vsとして正しいものはどれか。,Vs=300m/s程度以上,Vs=350m/s程度以上,Vs=400m/s程度以上,Vs=500m/s程度以上,c,耐震設計上の基盤面はVs=400m/s程度以上,道路橋示方書V耐震設計編,標準
60,土質及び基礎,2015,液状化対策工法とその効果の組合せとして、正しいものはどれか。,サンドコンパクションパイル工法・・・粒度の改良,高圧噴射撹拌工法・・・せん断変形の抑制,間隙水圧消散工法・・・飽和度の低下,石灰パイル工法・・・有効応力の増大,b,高圧噴射撹拌工法は地盤を固化してせん断変形を抑制,液状化対策工法,標準
61,鋼構造及びコンクリート,2015,道路橋示方書の基本理念及び設計の手法に関する記述として、誤っているものはどれか。,現行の道路橋示方書の設計手法は性能規定型の規定方法が採用されている,改訂以前に用いられていた仕様規定型の設計手法は現行の道路橋示方書では採用されていない,耐久性の目標期間として一定の知見が得られているものについては過去の実績より100年を目安に設定した,要求する事項を満たす事が検証されるならば規定される内容に厳密に従わない方法による設計も採用できる,b,現行でも仕様規定型の設計手法は併用されている,道路橋示方書,標準
62,鋼構造及びコンクリート,2015,鋼道路橋の設計計算の精度に関する記述として、誤っているものはどれか。,設計計算は最終段階で有効数字3桁が得られるように行う,コンクリートの許容応力度や安全率等のように有効数字が2桁以下で示されている許容値に対しても最終段階の有効数字の桁数は3桁を確保するのがよい,計算途中の有効数字の桁数は定められていない,設計計算にあたっては荷重状態に応じた部材の材料特性構造の幾何学的特性支持条件等を適切に評価出来る解析理論及び解析モデルを用いらなければならない,b,許容値の有効数字に応じた桁数とするのが適切,道路橋示方書,標準
63,鋼構造及びコンクリート,2015,道路橋示方書で規定している風荷重に関する記述として、誤っているものはどれか。,標準的な風荷重の設定にあたっては40m/sを設計基準風速としている,鋼桁の抗力係数は橋の総高に対する橋の総幅の比が増加すると抗力係数は小さくなる,ガスト応答係数とは風速変動の影響を補正するものであり風の乱れ強さは高度が高いほど大きい,上部工に作用する風荷重は橋軸に直角に作用する水平荷重とし設計部材に最も不利な応力を生ずるように載荷する,c,風の乱れ強さは高度が高いほど小さくなる,道路橋示方書,標準
64,鋼構造及びコンクリート,2015,鋳鍛造品の材質表記例として、鋳鋼品を示すものはどれか。,SF490A,SC450,S35CN,FC250,b,SCは鋳鋼品(Steel Casting)の記号,JIS規格,標準
65,鋼構造及びコンクリート,2015,鋼材に関する記述として、誤っているものはどれか。,鋼材を溶接する場合一般に鋼材の合金元素量が少ないほどまた板厚が厚いほど溶接割れが生じやすい,鋼材の溶接割れを防ぐ方法として一般的に予熱が必要となる,一般的な鋼材の溶接熱影響部は溶接入熱量が大きいほどじん性が低下する傾向がある,橋梁用高降伏点鋼板(SBHS)は溶接予熱の省略や低減が可能な鋼材である,a,合金元素量が多いほど板厚が厚いほど溶接割れが生じやすい,鋼構造設計規準,標準
