id,category,year,question,option_a,option_b,option_c,option_d,correct_answer,explanation,reference,difficulty
124,農業土木,2013,畑地かんがい方法において、散水かんがいに該当しないものはどれか。,多孔管法,スプリンクラ法,ボーダー法,点滴法,c,ボーダー法は地表かんがい法,農業農村工学会基準,標準
125,農業土木,2013,各種事業計画あるいは施設計画において一般的に採用される計画基準雨量（洪水流量）の組み合わせのうち、誤っているものはどれか。,ダムの設計洪水量：1/200確率洪水流量,圃場整備事業排水計画：1/10確率雨量,湛水防除事業計画：1/20確率降雨,かんがい排水事業排水計画：1/30確率降雨,d,かんがい排水事業排水計画は1/10確率降雨,農業農村整備事業等の計画設計基準,標準
126,農業土木,2013,大区画水田に関する記述として、誤っているものはどれか。,大区画水田は、少なくとも50ａから１ha以上の耕区をいう,大区画水田は、機械化体系による作業効率の向上によって、労働生産性が高まる,大区画水田は、経営規模拡大の可能性の低い地域に適する,大区画水田は、平坦な地形に適する,c,大区画水田は経営規模拡大が可能な地域に適する,圃場整備事業計画設計基準,標準
127,農業土木,2013,地すべり防止対策工法は、抑制工と抑止工に分類されるが、下記工法のうち抑制工でないものはどれか。,擁壁工,押え盛土工,集水井工,堰堤工,a,擁壁工は抑止工に分類される,地すべり防止技術指針,標準
128,農業土木,2013,ミティゲーション5原則を示したもので、これらの原則にないものはどれか。,修正,回避,最大化,代償,c,ミティゲーション5原則に最大化は含まれない（回避、最小化、修正、代償、創造）,環境影響評価,標準
129,農業土木,2013,水路の路線選定についての記述で、語句の組み合わせとして正しいものはどれか（設計流量、機能、安全性と耐久性）。,許容流速、勾配、耐久性,設計流量、機能、安全性,設計流量、勾配、安全性,設計流量、機能、耐久性,b,水路路線選定では設計流量、機能、安全性を考慮,水路工設計指針,標準
130,農業土木,2013,農業水利施設の長寿命化を図るためのストックマネジメントの流れを示す正しい組み合わせはどれか。,計画の作成→機能診断評価→対策の実施→機能診断調査→日常管理,機能診断調査→対策の実施→機能診断評価→計画の作成→日常管理,機能診断調査→機能診断評価→日常管理→計画の作成→対策の実施,日常管理→機能診断調査→機能診断評価→計画の作成→対策の実施,d,ストックマネジメントは日常管理から開始,ストックマネジメント技術指針,標準
131,農業土木,2013,重力式コンクリートダムの計測項目として、誤っているものはどれか。,漏水量,揚圧力,変形,浸潤線,d,浸潤線はフィルダムの計測項目,ダム設計基準,標準
132,農業土木,2013,頭首工の土砂吐用ゲートの形式として、正しいものはどれか。,ローラゲート,ラジアルゲート,起伏ゲート,ゴム引布製ゲート,a,土砂吐にはローラゲートが適している,頭首工設計基準,標準
133,農業土木,2013,低揚程ポンプのポンプ形式として、誤っているものはどれか。,横軸斜流ポンプ,渦巻ポンプ,軸流ポンプ,チューブラポンプ,b,渦巻ポンプは高揚程用,ポンプ設備設計指針,標準
134,農業土木,2013,パイプラインの水理設計に一般的に利用されるヘーゼン・ウィリアムス公式の流速係数Ｃの標準値として、誤っているものはどれか。,水道用液状エポキシ塗装鋼管（φ800㎜以上）：Ｃ＝100,モルタルライニング鋳鉄管：Ｃ＝130,硬質ポリ塩化ビニル管（φ150㎜以下）：Ｃ＝140,強化プラスチック複合管（φ200㎜以上）：Ｃ＝150,a,水道用液状エポキシ塗装鋼管のC値は130程度,パイプライン設計基準,標準
135,農業土木,2013,パイプライン形式のうち、セミクローズタイプの特徴として、誤っているものはどれか。,フロート弁類を連続的に用いることにより構成される形式である,水管理損失は少ない,下流側のバルブを開閉しない限り水の流動は生じないので、無効放流はない,調整池までの幹線水路や水田かんがい用水路に多く用いられる,c,セミクローズタイプでも調整機能により無効放流は発生する,パイプライン設計基準,標準
