id,category,year,question,option_a,option_b,option_c,option_d,correct_answer,explanation,reference,difficulty
165,施工計画・施工設備及び積算,2008,地下埋設物などの防護方法に関する記述で、誤っているものはどれか。,上下水道は吊り防護で対応する,ガス管は吊り防護で対応する,電気は吊り防護で対応する,電話NTTは吊り防護で対応する,a,上下水道は移設または受替えで対応することが多い,土木工事施工管理基準,標準
166,施工計画・施工設備及び積算,2008,掘削中に地下水が土留め壁から漏水して止まらない場合その対策として周辺環境等に影響を与えるので望ましくないものはどれか。,木栓その他の挿入による止水,土留め壁外部・内部からの薬液注入止水,鉄板等を当てて止水,外部の地下水位を下げて止水,d,地下水位を下げることは周辺環境への影響が大きい,土留め設計施工指針,標準
167,施工計画・施工設備及び積算,2008,盛土に先行して伐採・除根及び段切りを行うが普通の地盤の場合において段切りが必要となる地盤傾斜の数値として正しいものはどれか。,10度以上,15度以上,20度以上,30度以上,c,地盤傾斜20度以上で段切りが必要となる,道路土工指針,標準
168,施工計画・施工設備及び積算,2008,施工種目と建設機械の組合として、誤っているものはどれか。,掘削――バックホウ,締固め――クローラークレーン,杭打設――バイブロハンマー,舗装――フィニッシャー,b,締固めにはローラ等の締固め機械を使用する,建設機械施工安全技術指針,標準
169,施工計画・施工設備及び積算,2008,工事の総合評価落札方式で落札者となるものはどれか。図表問題のため標準的な総合評価の考え方に置き換える,技術点が最も高い者,入札価格が最も低い者,評価値標準点＋加算点を入札価格で除した値が最も高い者,予定価格を下回る最低価格入札者,c,総合評価落札方式では評価値を入札価格で除した値が最も高い者が落札者となる,総合評価落札方式,標準
170,施工計画・施工設備及び積算,2008,総合評価落札方式のうち高度技術提案型で評価する項目として、誤っているものはどれか。,維持管理費・更新費を含むライフサイクルコスト,工事目的物の強度耐久性共用性維持管理の容易性,環境の維持,簡易な施工計画や同種・類似工事の経験,d,高度技術提案型では簡易な施工計画は評価対象としない,総合評価落札方式,標準
171,施工計画・施工設備及び積算,2008,建設機械の作業能力に関する記述のうち、誤っているものはどれか。,理論作業能力は機械の性能により決まる理論値である,実作業能力は現場条件を考慮した実際の作業能力である,作業効率は理論作業能力に対する実作業能力の比率である,サイクルタイムは作業効率に含まれない,d,サイクルタイムは作業効率の算定要素に含まれる,建設機械施工ハンドブック,標準
172,施工計画・施工設備及び積算,2008,コンクリートの品質管理に関する記述のうち、誤っているものはどれか。,スランプ試験はワーカビリティの指標である,圧縮強度試験は構造体の安全性確認のため実施する,塩化物含有量試験は耐久性確保のため実施する,空気量試験は凍害抵抗性に関係しない,d,空気量試験は凍害抵抗性の確保に重要である,コンクリート標準示方書,標準
173,施工計画・施工設備及び積算,2008,土工事の施工管理に関する記述のうち、誤っているものはどれか。,含水比管理は締固めの品質に影響する,締固め度は現場密度と最大乾燥密度の比で表す,CBR試験は路床の支持力を評価する,粒度試験は材料の適用性判定に用いる,a,含水比管理は締固めの品質に大きく影響する,土木工事施工管理基準,標準
174,施工計画・施工設備及び積算,2008,アスファルト舗装の施工管理に関する記述のうち、誤っているものはどれか。,アスファルト温度は施工性に影響する,締固め回数は密度に影響する,継目処理は舗装の一体性に影響する,養生期間は交通開放時期に関係しない,d,養生期間は交通開放時期に大きく関係する,舗装施工便覧,標準
175,施工計画・施工設備及び積算,2008,建設工事の安全管理に関する記述のうち、誤っているものはどれか。,KY活動は危険予知活動である,ヒヤリハット活動は事故防止に有効である,安全衛生計画書の作成が義務付けられている,個人の注意だけで労働災害は防げる,d,労働災害防止には組織的な安全管理が必要である,労働安全衛生法,標準
176,施工計画・施工設備及び積算,2008,工程管理に関する記述のうち、誤っているものはどれか。,ネットワーク工程表はクリティカルパスを明示できる,バーチャート工程表は作成が簡易である,工程管理では進捗管理と調整が重要である,工期短縮では必要期間の短縮が可能である,d,工期短縮では品質確保との両立が重要である,建設工事標準仕様書,標準
177,施工計画・施工設備及び積算,2008,建設副産物の処理に関する記述のうち、誤っているものはどれか。,建設廃棄物の再資源化が求められている,建設発生土の有効利用を図る,アスベスト含有廃棄物は適正処理が必要である,すべての建設副産物は現場内で処理する,d,建設副産物は適正な処理施設での処理が原則である,建設副産物適正処理推進要綱,標準
